Código_Distrito;Designação_Distrito;Código_Concelho;Designação_Concelho;Code_full;Designação_freguesia;blankVotesPercentage;nullVotesPercentage;percentageVoters;Marcelo Rebelo de Sousa;André Ventura;Ana Gomes;Vitorino Silva;Marisa Matias;Tiago Mayan Gonçalves;João Ferreira
14;Santarém;1401;Abrantes;140100;Abrantes (São Vicente e São João) e Alferrarede;1.14;0.95;48.03;57.13;16.45;10.75;2.68;4.56;2.35;3.99
14;Santarém;1401;Abrantes;140100;Aldeia do Mato e Souto;0.77;2.06;55.59;75;9.28;4.38;2.06;2.06;1.03;3.35
14;Santarém;1401;Abrantes;140100;Alvega e Concavada;0.52;1.29;45.3;65.68;14.71;6.32;2.58;3.48;0.65;4.77
14;Santarém;1401;Abrantes;140100;Bemposta;1.74;0.52;39.09;65.39;14.61;7.13;2.09;4.35;0.52;3.65
14;Santarém;1401;Abrantes;140100;Carvalhal;0.4;0.4;42.98;59.36;19.12;10.36;4.38;3.59;0.4;1.99
14;Santarém;1401;Abrantes;140100;Fontes;1.3;0.87;47.52;79.13;8.7;3.04;3.04;1.74;0.43;1.74
14;Santarém;1401;Abrantes;140100;Martinchel;0.82;1.22;50;66.12;15.1;6.94;3.27;2.86;1.22;2.45
14;Santarém;1401;Abrantes;140100;Mouriscas;0.46;0.62;47.61;63.43;10.8;6.94;4.78;5.09;1.23;6.64
14;Santarém;1401;Abrantes;140100;Pego;0.95;0.83;42.14;60.07;13.23;9.54;3.1;6.2;0.83;5.24
14;Santarém;1401;Abrantes;140100;Rio de Moinhos;1.9;0.63;49.37;62.37;13.53;9.73;2.11;3.59;1.69;4.44
14;Santarém;1401;Abrantes;140100;São Facundo e Vale das Mós;1.32;1.32;51.98;60.26;11.09;7.62;2.32;7.28;0.66;8.11
14;Santarém;1401;Abrantes;140100;São Miguel do Rio Torto e Rossio ao Sul do Tejo;0.69;1.14;44.2;57.86;18.41;9.43;2.52;3.89;1.32;4.75
14;Santarém;1401;Abrantes;140100;Tramagal;0.38;0.62;47.41;62.28;8.85;10.39;2;6.54;1.46;7.47
14;Santarém;1402;Alcanena;140200;Alcanena e Vila Moreira;1.22;0.78;41.5;56.49;14.1;9.6;3.77;3.39;2.39;8.27
14;Santarém;1402;Alcanena;140200;Bugalhos;0.6;0.9;36.81;61.49;12.84;10.45;3.58;3.88;2.69;3.58
14;Santarém;1402;Alcanena;140200;Malhou, Louriceira e Espinheiro;1.14;0.99;45.65;61.22;12.93;9.8;2.41;3.27;1.99;6.25
14;Santarém;1402;Alcanena;140200;Minde;0.97;1.71;45.42;57.51;18.77;7.72;2.68;3.17;4.55;2.92
14;Santarém;1402;Alcanena;140200;Moitas Venda;2.65;1.86;44.83;63.93;12.47;9.28;2.65;3.71;0.53;2.92
14;Santarém;1402;Alcanena;140200;Monsanto;0.97;0;42.48;55.19;20.78;8.44;3.57;3.25;2.27;5.52
14;Santarém;1402;Alcanena;140200;Serra de Santo António;2.28;0;43.18;70.68;13.03;5.21;3.58;1.3;2.61;1.3
14;Santarém;1403;Almeirim;140300;Almeirim;1.04;0.62;37.96;58.75;17.32;9.35;2.22;3.73;2.15;4.84
14;Santarém;1403;Almeirim;140300;Benfica do Ribatejo;0.57;0.28;40.41;63.44;16.14;7.12;1.99;2.56;0.85;7.03
14;Santarém;1403;Almeirim;140300;Fazendas de Almeirim;1.09;0.79;34.57;61.26;18.92;7.31;2.82;2.77;2.03;3.01
14;Santarém;1403;Almeirim;140300;Raposa;0.44;0.44;46.82;64.47;15.35;9.65;3.51;0.88;3.07;2.19
14;Santarém;1404;Alpiarça;140400;Alpiarça;1.52;0.93;46.42;52.67;10.25;8.38;2.22;3.32;1.84;18.87
14;Santarém;1405;Benavente;140500;Barrosa;1;0.5;35.08;50.25;18.41;8.96;3.98;4.48;0;12.44
14;Santarém;1405;Benavente;140500;Benavente;1.21;0.88;39.14;47.76;22.28;11.7;2.94;3.33;2.19;7.71
14;Santarém;1405;Benavente;140500;Samora Correia;0.93;1.13;40.91;51.09;22.18;9.49;3.22;3.89;1.91;6.16
14;Santarém;1405;Benavente;140500;Santo Estêvão;0.91;1.02;54.15;50.68;26.82;8.18;1.93;1.93;4.32;4.2
14;Santarém;1406;Cartaxo;140600;Cartaxo e Vale da Pinta;1.2;0.89;44.95;57.89;14.88;11.46;2.15;4.16;2.78;4.58
14;Santarém;1406;Cartaxo;140600;Ereira e Lapa;0.93;0.93;47.15;57.71;13.3;12.77;2.93;3.72;1.99;5.72
14;Santarém;1406;Cartaxo;140600;Pontével;0.84;1.23;45.6;60.96;14.95;9.43;2.34;3.79;1.73;4.74
14;Santarém;1406;Cartaxo;140600;Valada;0.69;1.38;49.83;51.03;16.21;14.83;2.76;2.76;1.03;9.31
14;Santarém;1406;Cartaxo;140600;Vale da Pedra;1.12;0.32;43.39;56.46;19.46;7.66;3.83;3.35;1.91;5.9
14;Santarém;1406;Cartaxo;140600;Vila Chã de Ourique;0.94;0.66;46.61;63.17;14.81;11.15;2.72;1.87;2.16;2.53
14;Santarém;1407;Chamusca;140700;Carregueira;0.3;2.11;41.93;53.53;20.15;6.47;4.36;5.26;1.5;6.32
14;Santarém;1407;Chamusca;140700;Chamusca e Pinheiro Grande;1.32;0.99;45.09;52.12;17.66;10.12;3.04;3.97;2.38;8.4
14;Santarém;1407;Chamusca;140700;Parreira e Chouto;0.54;0.8;34.25;67.83;17.69;5.9;1.34;1.88;0.27;3.75
14;Santarém;1407;Chamusca;140700;Ulme;0.47;1.17;45.81;69.72;12.21;5.16;3.52;3.29;0.47;3.99
14;Santarém;1407;Chamusca;140700;Vale de Cavalos;0.3;0.91;42.07;55.02;8.81;7.6;2.13;4.56;0.3;20.36
14;Santarém;1408;Constância;140800;Constância;0.43;1.08;55.57;49.57;19.83;11.85;2.37;3.88;3.88;7.11
14;Santarém;1408;Constância;140800;Montalvo;1.16;1.55;48.77;57.36;15.89;10.85;1.36;2.33;1.16;8.33
14;Santarém;1408;Constância;140800;Santa Margarida da Coutada;1.41;0.99;49.41;55.79;17.66;9.89;3.67;2.68;1.27;6.64
14;Santarém;1409;Coruche;140900;Biscainho;0.88;2.06;40.91;60.88;24.71;3.53;1.47;1.47;0.88;4.12
14;Santarém;1409;Coruche;140900;Branca;0.26;0.78;33.19;63.05;15.25;5.43;1.55;2.07;3.62;8.01
14;Santarém;1409;Coruche;140900;Coruche, Fajarda e Erra;1.02;0.71;42.65;55.22;19.08;9.64;2.7;2.39;1.75;7.5
14;Santarém;1409;Coruche;140900;Couço;0.3;0.69;48.08;43.45;7.78;5.52;1.38;2.27;0.69;37.93
14;Santarém;1409;Coruche;140900;Santana do Mato;0.34;0.34;33.68;56.66;22.53;5.46;2.73;4.1;0.68;7.17
14;Santarém;1409;Coruche;140900;São José da Lamarosa;0.41;1.24;35.8;66.87;14.91;4.97;2.28;3.11;1.24;4.97
14;Santarém;1410;Entroncamento;141000;Nossa Senhora de Fátima;1.18;0.7;47.42;52.15;20.45;11.76;3.11;4.23;2.91;3.51
14;Santarém;1410;Entroncamento;141000;São João Baptista;1.17;0.61;47.81;53.72;15.83;12.75;2.75;4.79;2.59;5.79
14;Santarém;1411;Ferreira do Zêzere;141100;Águas Belas;1.01;2.22;48.87;68.35;10.69;7.86;1.81;4.23;1.01;2.82
14;Santarém;1411;Ferreira do Zêzere;141100;Areias e Pias;1.54;2.4;41.07;72.77;10.1;5.48;2.57;2.74;1.37;1.03
14;Santarém;1411;Ferreira do Zêzere;141100;Beco;0.66;0.66;43.33;68.87;11.26;6.95;3.31;4.64;1.66;1.99
14;Santarém;1411;Ferreira do Zêzere;141100;Chãos;0.54;2.72;42.2;63.04;16.85;7.07;2.72;3.26;1.63;2.17
14;Santarém;1411;Ferreira do Zêzere;141100;Ferreira do Zêzere;1.24;1.45;49.19;65.36;12.72;7.65;3.41;4.55;2.17;1.45
14;Santarém;1411;Ferreira do Zêzere;141100;Igreja Nova do Sobral;1.47;1.84;52.82;68.75;11.76;6.99;1.47;3.68;1.47;2.57
14;Santarém;1411;Ferreira do Zêzere;141100;Nossa Senhora do Pranto;0.74;0.49;46.08;71.18;12.32;6.16;2.71;1.97;1.48;2.96
14;Santarém;1412;Golegã;141200;Azinhaga;0.51;1.02;44.98;56.56;14.14;8.52;2.04;2.9;1.36;12.95
14;Santarém;1412;Golegã;141200;Golegã;1.13;0.73;47.19;60.24;18.89;8.15;2.58;2.72;2.05;3.51
14;Santarém;1412;Golegã;141200;Pombalinho;2.8;0;38.13;66.43;9.79;5.59;3.5;2.8;0;9.09
14;Santarém;1413;Mação;141300;Amêndoa;0.81;0.81;61.85;79.84;8.06;2.82;3.23;2.02;1.61;0.81
14;Santarém;1413;Mação;141300;Cardigos;0.82;1.23;56.42;68.24;17.01;4.1;2.25;3.28;1.23;1.84
14;Santarém;1413;Mação;141300;Carvoeiro;0.84;2.1;49.79;71.43;14.71;2.94;2.94;3.78;1.26;0
14;Santarém;1413;Mação;141300;Envendos;0.53;1.05;48.84;66.84;11.05;11.05;2.11;3.16;1.32;2.89
14;Santarém;1413;Mação;141300;Mação, Penhascoso e Aboboreira;1.54;0.94;51.39;61.72;12.36;11.02;3.41;3.94;1.74;3.34
14;Santarém;1413;Mação;141300;Ortiga;2.19;2.19;59.05;61.68;13.14;10.22;2.55;2.55;0;5.47
14;Santarém;1414;Rio Maior;141400;Alcobertas;1.22;1.22;54.83;65.04;15.77;7.33;3.3;3.18;1.83;1.1
14;Santarém;1414;Rio Maior;141400;Arrouquelas;1.72;0.34;59.39;62.89;11.34;14.09;2.06;3.44;0.69;3.44
14;Santarém;1414;Rio Maior;141400;Asseiceira;0.5;1.26;44.86;62.22;15.11;8.82;2.77;3.27;2.52;3.53
14;Santarém;1414;Rio Maior;141400;Azambujeira e Malaqueijo;1.32;0.66;42.72;72.19;9.6;8.94;2.32;0.99;1.99;1.99
14;Santarém;1414;Rio Maior;141400;Fráguas;2.38;1.59;49.22;68.52;14.81;5.29;2.12;2.91;1.32;1.06
14;Santarém;1414;Rio Maior;141400;Marmeleira e Assentiz;0.56;0.83;51.28;56.67;13.89;10.83;2.78;3.33;1.67;9.44
14;Santarém;1414;Rio Maior;141400;Outeiro da Cortiçada e Arruda dos Pisões;0.92;0.92;48.88;63.68;18.16;7.82;3.68;2.53;1.15;1.15
14;Santarém;1414;Rio Maior;141400;Rio Maior;0.98;0.77;40.89;61.66;15.36;10.02;3.04;3.04;3.06;2.08
14;Santarém;1414;Rio Maior;141400;São João da Ribeira e Ribeira de São João;0.83;0.83;43.2;60.42;20.42;7.29;3.54;2.29;2.08;2.29
14;Santarém;1414;Rio Maior;141400;São Sebastião;0.96;0.96;47.6;69.71;14.9;5.77;1.92;2.88;1.44;1.44
14;Santarém;1415;Salvaterra de Magos;141500;Glória do Ribatejo e Granho;1.42;0.75;34.7;50.29;14.75;11.65;4.61;5.95;1.68;8.89
14;Santarém;1415;Salvaterra de Magos;141500;Marinhais;1.15;0.91;38.33;59.27;17.1;9.13;2.74;3.55;2.4;3.75
14;Santarém;1415;Salvaterra de Magos;141500;Muge;0.46;1.14;43.5;68.49;11.19;10.96;1.6;2.51;0.46;3.2
14;Santarém;1415;Salvaterra de Magos;141500;Salvaterra de Magos e Foros de Salvaterra;1.08;0.83;35.94;55.05;19.72;9.55;2.69;3.4;3.25;4.42
14;Santarém;1416;Santarém;141600;Abitureiras;0.53;1.06;47.36;65.96;14.1;9.84;1.06;1.86;3.72;1.86
14;Santarém;1416;Santarém;141600;Abrã;0.68;0.91;49.38;65.38;13.67;7.52;4.33;4.33;1.14;2.05
14;Santarém;1416;Santarém;141600;Achete, Azoia de Baixo e Póvoa de Santarém;0.64;1.01;49.21;66.18;13.75;8.98;2.66;1.65;2.11;3.02
14;Santarém;1416;Santarém;141600;Alcanede;1.07;1.25;45.26;68.53;14.22;5.41;3.39;2.38;2.02;1.73
14;Santarém;1416;Santarém;141600;Alcanhões;0.51;1.52;47.98;54.71;16.33;9.09;1.85;3.54;1.52;10.94
14;Santarém;1416;Santarém;141600;Almoster;0.92;0.92;46.29;56.95;16.18;9.01;3.36;2.6;2.9;7.18
14;Santarém;1416;Santarém;141600;Amiais de Baixo;0.33;0.99;40.64;58.09;12.54;13.37;2.31;3.47;2.81;6.11
14;Santarém;1416;Santarém;141600;Arneiro das Milhariças;0.31;1.55;46.01;64.71;12.07;7.74;4.02;3.41;2.17;4.02
14;Santarém;1416;Santarém;141600;Azoia de Cima e Tremês;1.15;0.46;44.74;71.33;11.01;6.77;2.87;3.1;0.69;2.64
14;Santarém;1416;Santarém;141600;Casével e Vaqueiros;1.14;0.91;46.95;65.38;12.76;7.97;3.42;3.42;1.14;3.87
14;Santarém;1416;Santarém;141600;Cidade de Santarém;1.08;0.76;48.48;56.59;16.26;12.25;2.06;3.59;3.3;4.11
14;Santarém;1416;Santarém;141600;Gançaria;1.36;0.45;48.04;67.87;11.76;9.5;4.07;1.81;2.26;0.9
14;Santarém;1416;Santarém;141600;Moçarria;0.67;0.45;48.75;58.26;14.29;12.5;2.01;4.24;2.23;5.36
14;Santarém;1416;Santarém;141600;Pernes;0.75;0.56;40.58;60.67;9.55;11.8;1.12;2.81;1.87;10.86
14;Santarém;1416;Santarém;141600;Póvoa da Isenta;0.47;0.95;49.3;52.13;19.67;8.06;2.84;3.32;3.32;9.24
14;Santarém;1416;Santarém;141600;Romeira e Várzea;0.54;0.45;51.18;58.51;19.84;11.87;1.54;3.08;1.99;2.17
14;Santarém;1416;Santarém;141600;São Vicente do Paul e Vale de Figueira;0.43;0.86;41.9;58.97;16.11;11.39;1.83;2.15;1.61;6.66
14;Santarém;1416;Santarém;141600;Vale de Santarém;0.98;0.36;47.58;58.79;15.34;9.9;2.32;2.41;2.5;7.4
14;Santarém;1417;Sardoal;141700;Alcaravela;0.25;1;56.46;71.39;8.21;7.46;3.23;2.99;1.74;3.73
14;Santarém;1417;Sardoal;141700;Santiago de Montalegre;0.72;0.72;59.66;67.63;14.39;7.19;2.88;4.32;0.72;1.44
14;Santarém;1417;Sardoal;141700;Sardoal;1.06;1.06;53.19;57.7;12.97;11.23;3.68;5.71;2.32;4.26
14;Santarém;1417;Sardoal;141700;Valhascos;1.6;0.53;59.18;61.5;12.3;8.02;4.28;4.28;2.67;4.81
14;Santarém;1418;Tomar;141800;Além da Ribeira e Pedreira;0.75;0.93;48.59;72.15;10.09;6.54;1.87;2.8;0.93;3.93
14;Santarém;1418;Tomar;141800;Asseiceira;0.92;0.46;45.78;67.09;12.65;8.16;3.21;4.4;0.73;2.38
14;Santarém;1418;Tomar;141800;Carregueiros;1.1;0.66;46.91;60.53;13.82;11.4;2.41;5.92;1.54;2.63
14;Santarém;1418;Tomar;141800;Casais e Alviobeira;0.94;1.62;47.65;66.07;12.33;10.12;2.98;3.06;0.94;1.96
14;Santarém;1418;Tomar;141800;Madalena e Beselga;1.09;0.79;49.97;61.49;13.52;10.55;2.3;4.61;1.46;4.18
14;Santarém;1418;Tomar;141800;Olalhas;0.64;0.64;39.76;72.75;12.02;4.08;3.22;3.43;2.15;1.07
14;Santarém;1418;Tomar;141800;Paialvo;1.02;1.02;43.5;61.59;14.66;9.43;2.16;3.64;1.59;4.89
14;Santarém;1418;Tomar;141800;Sabacheira;0.28;0.85;39.98;66.2;13.8;10.42;2.82;2.54;0.56;2.54
14;Santarém;1418;Tomar;141800;São João Baptista e Santa Maria dos Olivais;1.08;0.76;41.43;59.61;13.31;12.96;1.98;4.2;2.27;3.83
14;Santarém;1418;Tomar;141800;São Pedro de Tomar;1.49;0.53;38.4;62.05;17.16;9.06;2.03;3.09;1.92;2.67
14;Santarém;1418;Tomar;141800;Serra e Junceira;1.44;0.92;46.28;66.41;14.51;6.01;2.48;3.27;1.96;3.01
14;Santarém;1419;Torres Novas;141900;Assentiz;0.72;0.57;56.72;67.07;10.52;9.88;2.22;4.08;1.29;3.65
14;Santarém;1419;Torres Novas;141900;Brogueira, Parceiros de Igreja e Alcorochel;0.68;0.39;42.79;66.8;8.86;9.83;2.53;3.7;1.66;5.55
14;Santarém;1419;Torres Novas;141900;Chancelaria;1.26;1.82;49.65;68.86;11.5;8.7;3.09;1.82;0.98;1.96
14;Santarém;1419;Torres Novas;141900;Meia Via;1.02;1.32;50.04;59.06;14.47;11.84;1.75;4.82;1.75;3.95
14;Santarém;1419;Torres Novas;141900;Olaia e Paço;1.16;1.16;51.11;60.66;12.98;8.72;2.52;5.04;1.84;5.91
14;Santarém;1419;Torres Novas;141900;Pedrógão;1.69;0.79;51.06;62.43;9.9;8.66;2.92;4.95;2.02;6.64
14;Santarém;1419;Torres Novas;141900;Riachos;1.24;0.88;43.61;62.05;11;10.38;2.48;4.85;1.65;5.47
14;Santarém;1419;Torres Novas;141900;Torres Novas (Santa Maria, Salvador e Santiago);1.44;0.8;51.12;57.41;12.9;11.06;2.93;5.57;2.99;4.89
14;Santarém;1419;Torres Novas;141900;Torres Novas (São Pedro), Lapas e Ribeira Branca;1.02;0.64;46.46;57.47;10.01;13.01;2.1;5.39;2.45;7.92
14;Santarém;1419;Torres Novas;141900;Zibreira;1.67;2.86;50.79;61.58;11.69;8.83;1.67;3.34;2.63;5.73
14;Santarém;1420;Vila Nova da Barquinha;142000;Atalaia;1.41;1.16;51.69;54.88;16.71;8.61;4.5;5.4;1.16;6.17
14;Santarém;1420;Vila Nova da Barquinha;142000;Praia do Ribatejo;2.61;1.47;45.95;55.72;16.34;9.8;2.78;3.43;3.76;4.08
14;Santarém;1420;Vila Nova da Barquinha;142000;Tancos;0;0;64.67;67.23;9.24;9.24;2.52;3.36;0.84;7.56
14;Santarém;1420;Vila Nova da Barquinha;142000;Vila Nova da Barquinha;0.83;0.77;53.12;52.4;19.53;9.32;3.92;4.81;2.37;6.05
14;Santarém;1421;Ourém;142100;Alburitel;1.5;0.93;61.28;68.04;10.65;9.35;2.8;3.74;1.12;1.87
14;Santarém;1421;Ourém;142100;Atouguia;1.32;1.23;49.88;68.4;11.51;7.55;3.68;1.79;2.45;2.08
14;Santarém;1421;Ourém;142100;Caxarias;0.88;1.9;40.77;69.03;11.76;7.96;2.02;3.41;1.52;1.52
14;Santarém;1421;Ourém;142100;Espite;2.05;0.88;33.5;67.74;11.44;4.4;5.57;4.11;2.05;1.76
14;Santarém;1421;Ourém;142100;Fátima;1.47;1.16;49.7;63.5;16.69;6.57;2.74;2.49;3.96;1.43
14;Santarém;1421;Ourém;142100;Freixianda, Ribeira do Fárrio e Formigais;0.92;1.53;39.4;59.83;25.55;4.74;3.21;1.84;1.45;0.92
14;Santarém;1421;Ourém;142100;Gondemaria e Olival;1.85;2.01;42.05;66.61;14.6;5.12;3.52;3.02;2.43;0.84
14;Santarém;1421;Ourém;142100;Matas e Cercal;1.78;1.18;50.48;70.85;12.09;5.45;3.2;2.61;2.37;0.47
14;Santarém;1421;Ourém;142100;Nossa Senhora da Piedade;1.48;0.65;44.1;63.01;13.03;10.1;2.5;4.31;2.46;2.46
14;Santarém;1421;Ourém;142100;Nossa Senhora das Misericórdias;1.82;0.84;50.01;67.63;11.72;7.1;3.13;2.8;2.29;2.66
14;Santarém;1421;Ourém;142100;Rio de Couros e Casal dos Bernardos;0.79;0.89;38.91;71.3;16.09;4.47;2.09;2.28;1.69;0.4
14;Santarém;1421;Ourém;142100;Seiça;1.52;1.4;43.68;64.85;11.68;9.77;3.93;3.55;1.52;1.78
14;Santarém;1421;Ourém;142100;Urqueira;1.23;0.88;34.59;63.8;13.53;6.5;5.1;3.87;2.46;2.64
15;Setúbal;1501;Alcácer do Sal;150100;Comporta;0.62;0.21;48.41;64.68;9.03;6.57;3.49;4.52;1.03;9.86
15;Setúbal;1501;Alcácer do Sal;150100;Santa Maria do Castelo e Santiago e Santa Susana;0.81;0.75;41.27;57.05;10.54;9.53;1.69;4.17;1.49;13.97
15;Setúbal;1501;Alcácer do Sal;150100;São Martinho;0;0.49;56.86;38.92;3.94;1.97;1.48;0;0.49;52.71
15;Setúbal;1501;Alcácer do Sal;150100;Torrão;0.94;1.21;42.91;57.41;14.15;8.22;1.48;2.16;0.94;13.48
15;Setúbal;1502;Alcochete;150200;Alcochete;0.8;0.76;54.4;54.22;15.21;13.02;1.93;3.46;3.72;6.88
15;Setúbal;1502;Alcochete;150200;Samouco;1.33;0.84;53.26;48.25;16.5;12.03;1.96;4.34;2.45;12.31
15;Setúbal;1502;Alcochete;150200;São Francisco;1.37;0.77;62.58;53.89;15.74;13.6;3.34;2.99;4.36;3.93
15;Setúbal;1503;Almada;150300;Almada, Cova da Piedade, Pragal e Cacilhas;0.73;0.72;49.25;52.8;8.6;17.57;1.53;4.81;2.44;10.79
15;Setúbal;1503;Almada;150300;Caparica e Trafaria;0.84;0.77;43.65;58.93;11.09;12.95;1.82;3.98;1.72;7.9
15;Setúbal;1503;Almada;150300;Charneca de Caparica e Sobreda;0.76;0.74;48.54;55.52;12.74;14.99;1.77;3.88;3.28;6.32
15;Setúbal;1503;Almada;150300;Costa da Caparica;0.72;0.8;45.48;54.2;13.09;15.59;1.61;4.51;3;6.47
15;Setúbal;1503;Almada;150300;Laranjeiro e Feijó;0.7;0.98;45.99;55.97;11.06;14.52;1.87;4.56;1.79;8.54
15;Setúbal;1504;Barreiro;150400;Alto do Seixalinho, Santo André e Verderena;0.6;0.82;48.15;56.65;9.33;12.84;1.53;4.35;1.56;12.33
15;Setúbal;1504;Barreiro;150400;Barreiro e Lavradio;0.68;1;50.85;51.37;10.19;15.34;1.5;4.69;1.76;13.48
15;Setúbal;1504;Barreiro;150400;Palhais e Coina;0.57;0.85;56.15;55.29;12.9;8.83;1.47;3.68;2.66;13.75
15;Setúbal;1504;Barreiro;150400;Santo António da Charneca;0.67;1.03;51.45;56.65;12.8;12.07;1.72;3.75;1.38;9.94
15;Setúbal;1505;Grândola;150500;Azinheira dos Barros e São Mamede do Sádão;0.83;0.83;48.39;61.41;9.96;7.05;1.66;7.47;0.83;9.96
15;Setúbal;1505;Grândola;150500;Carvalhal;1.26;1.47;40.93;48.53;15.34;11.76;2.52;9.03;2.52;7.56
15;Setúbal;1505;Grândola;150500;Grândola e Santa Margarida da Serra;0.93;0.41;38.78;53.49;12.2;9.82;1.65;4.35;1.25;15.91
15;Setúbal;1505;Grândola;150500;Melides;1.51;0.67;43.2;61.81;12.9;6.53;2.85;4.36;2.18;7.2
15;Setúbal;1506;Moita;150600;Alhos Vedros;0.72;1.02;49.14;54.51;12.74;9.9;2.54;5.49;1.65;11.43
15;Setúbal;1506;Moita;150600;Baixa da Banheira e Vale da Amoreira;0.54;0.87;41.29;56.13;11.35;11.25;1.65;4.31;1.15;12.76
15;Setúbal;1506;Moita;150600;Gaio-Rosário e Sarilhos Pequenos;0.7;1.31;57.79;54.1;9.69;11.69;1.4;2.53;1.4;17.19
15;Setúbal;1506;Moita;150600;Moita;0.78;0.84;47.99;54.56;13.96;10.44;2.18;4.75;1.56;10.94
15;Setúbal;1507;Montijo;150700;Atalaia e Alto Estanqueiro-Jardia;1.08;0.72;45.67;61.12;14.74;9.35;2.57;3.24;2.57;4.62
15;Setúbal;1507;Montijo;150700;Canha;0.21;0.63;41.52;68.21;13.68;7.37;1.05;2.11;1.47;5.26
15;Setúbal;1507;Montijo;150700;Montijo e Afonsoeiro;1;0.64;46.44;54.61;16.37;12.36;2.18;4.26;3.31;5.28
15;Setúbal;1507;Montijo;150700;Pegões;0.83;0.56;38.15;53.62;25.23;7.88;2.13;2.69;2.6;4.45
15;Setúbal;1507;Montijo;150700;Sarilhos Grandes;0.65;1.06;47.64;55.56;16.86;8.02;2.37;3.19;1.88;10.39
15;Setúbal;1508;Palmela;150800;Palmela;1.14;0.79;47.74;54.92;12.51;14.39;1.95;4.25;2.92;7.13
15;Setúbal;1508;Palmela;150800;Pinhal Novo;0.81;0.88;44.84;55.77;12.68;12;2.49;5.13;2.17;8.08
15;Setúbal;1508;Palmela;150800;Poceirão e Marateca;0.64;2.19;34.09;60.84;16.53;7.94;2.32;2.96;1.63;4.94
15;Setúbal;1508;Palmela;150800;Quinta do Anjo;0.65;0.68;51.01;56.06;13.67;12.56;2.58;4.36;2.62;6.82
15;Setúbal;1509;Santiago do Cacém;150900;Abela;0.27;0.55;51.41;59.07;7.42;5.22;2.2;2.75;1.92;20.6
15;Setúbal;1509;Santiago do Cacém;150900;Alvalade;0.82;0.16;38.8;48.03;17.05;5.9;1.48;4.1;1.15;21.31
15;Setúbal;1509;Santiago do Cacém;150900;Cercal;1.27;0.64;40.46;59.6;9.83;10.19;2.46;4.19;1.64;10.19
15;Setúbal;1509;Santiago do Cacém;150900;Ermidas-Sado;0.59;1.03;39.61;55.83;9.75;6.65;2.51;6.79;1.18;15.66
15;Setúbal;1509;Santiago do Cacém;150900;Santiago do Cacém, S.Cruz e S.Bartolomeu da Serra;1.2;0.91;45.92;56.84;10.42;11.48;1.94;4.08;2.78;10.35
15;Setúbal;1509;Santiago do Cacém;150900;Santo André;1.14;0.57;46.4;53.07;13.19;15.5;2.21;5.24;2.14;6.93
15;Setúbal;1509;Santiago do Cacém;150900;São Domingos e Vale de Água;0.84;0.84;43.46;55.37;7.37;7.79;2.53;1.89;2.32;21.05
15;Setúbal;1509;Santiago do Cacém;150900;São Francisco da Serra;0.68;0;45.36;58.36;8.53;9.9;3.07;4.1;1.71;13.65
15;Setúbal;1510;Seixal;151000;Amora;0.67;0.87;46.06;56.61;12.57;13;2.19;3.96;2.11;8.02
15;Setúbal;1510;Seixal;151000;Corroios;0.69;0.8;49.69;55.92;12.39;14.14;1.88;4.16;2.53;7.5
15;Setúbal;1510;Seixal;151000;Fernão Ferro;0.81;0.79;48.77;55.43;17.41;10.33;2.56;4.05;2.44;6.19
15;Setúbal;1510;Seixal;151000;Seixal, Arrentela e Aldeia de Paio Pires;0.93;1.08;48.16;53.24;13.06;12.29;2.09;4.45;2.05;10.82
15;Setúbal;1511;Sesimbra;151100;Quinta do Conde;0.85;0.73;44.78;54.55;18.9;9.91;2.32;4.31;2.08;6.36
15;Setúbal;1511;Sesimbra;151100;Sesimbra (Castelo);0.79;0.64;47.71;55.24;13.42;13.88;2.3;3.81;2.67;7.25
15;Setúbal;1511;Sesimbra;151100;Sesimbra (Santiago);1.04;0.67;36.83;55.21;12.5;12.56;1.78;3.19;2.08;10.97
15;Setúbal;1512;Setúbal;151200;Azeitão (São Lourenço e São Simão);0.84;0.59;53.93;54.88;14.04;14.33;1.78;3.76;3.59;6.19
15;Setúbal;1512;Setúbal;151200;Gâmbia-Pontes-Alto da Guerra;1.12;0.19;49.73;57.69;12.89;12.07;1.79;3.5;1.68;9.09
15;Setúbal;1512;Setúbal;151200;S.Julião, N.S. da Anunciada e S.Maria da Graça;0.89;0.7;45.67;55.51;11.7;15.2;1.68;4.34;3.09;6.89
15;Setúbal;1512;Setúbal;151200;Sado;0.45;1.03;47.01;56.76;10.83;11.68;1.57;3.98;0.85;12.85
15;Setúbal;1512;Setúbal;151200;Setúbal (São Sebastião);0.74;0.77;39.84;55.29;13.35;14.41;2.15;4.46;1.69;7.14
15;Setúbal;1513;Sines;151300;Porto Covo;0.44;0.44;51.35;63.46;12.91;9.19;1.53;4.38;1.09;6.56
15;Setúbal;1513;Sines;151300;Sines;0.94;0.99;36.94;54.79;12.53;13.06;2.2;4.79;1.84;8.85
16;Viana do Castelo;1601;Arcos de Valdevez;160100;Aboim das Choças;0;0;38.62;71.64;2.24;14.18;5.22;1.49;2.24;2.99
16;Viana do Castelo;1601;Arcos de Valdevez;160100;Aguiã;1.78;0.89;27.85;70.67;8;10.22;2.67;1.78;1.33;2.67
16;Viana do Castelo;1601;Arcos de Valdevez;160100;Alvora e Loureda;0.72;0.72;28.9;72.66;14.39;3.6;2.88;4.32;0.72;0
